image,box_top,box_left,box_width,box_height,label
frame_s3_1010.jpg,347,558,56,71,7
frame_s3_1010.jpg,9,219,112,104,7
frame_s3_1010.jpg,402,125,114,253,7
frame_s3_1010.jpg,9,727,77,66,7
frame_s3_1011.jpg,318,562,64,74,7
frame_s3_1011.jpg,9,232,112,83,7
frame_s3_1011.jpg,369,148,105,256,7
frame_s3_1012.jpg,370,147,107,252,7
frame_s3_1012.jpg,10,236,108,81,7
frame_s3_1012.jpg,326,568,47,65,7
frame_s3_1013.jpg,320,562,61,72,7
frame_s3_1013.jpg,369,151,103,252,7
frame_s3_1013.jpg,10,236,109,82,7
frame_s3_1014.jpg,320,563,60,72,7
frame_s3_1014.jpg,366,149,106,257,7
frame_s3_1014.jpg,9,235,110,84,7
frame_s3_1015.jpg,321,565,55,71,7
frame_s3_1015.jpg,368,150,107,255,7
frame_s3_1015.jpg,9,236,113,85,7
frame_s3_1016.jpg,367,146,113,257,7
frame_s3_1016.jpg,8,237,111,86,7
frame_s3_1016.jpg,323,565,54,68,7
frame_s3_1017.jpg,5,239,109,91,7
frame_s3_1017.jpg,376,156,105,247,7
frame_s3_1017.jpg,326,568,54,67,7
frame_s3_1017.jpg,0,724,81,86,7
frame_s3_1018.jpg,4,240,110,94,7
frame_s3_1018.jpg,375,155,107,249,7
frame_s3_1018.jpg,327,570,51,65,7
frame_s3_1019.jpg,4,242,110,95,7
frame_s3_1019.jpg,376,154,112,248,7
frame_s3_1019.jpg,201,948,56,49,2
frame_s3_1019.jpg,325,569,53,70,7
frame_s3_102.jpg,96,427,158,151,5
frame_s3_1020.jpg,326,575,48,72,7
frame_s3_1020.jpg,4,243,111,98,7
frame_s3_1020.jpg,377,159,110,249,7
frame_s3_1020.jpg,1,733,72,92,7
frame_s3_1021.jpg,328,576,51,70,7
frame_s3_1021.jpg,7,245,112,96,7
frame_s3_1021.jpg,382,161,108,241,7
frame_s3_1022.jpg,328,575,53,70,7
frame_s3_1022.jpg,6,248,112,100,7
frame_s3_1022.jpg,382,163,107,249,7
frame_s3_1023.jpg,329,577,54,69,7
frame_s3_1023.jpg,6,253,109,102,7
frame_s3_1023.jpg,383,162,109,249,7
frame_s3_1024.jpg,331,579,52,69,7
frame_s3_1024.jpg,9,255,108,101,7
frame_s3_1024.jpg,383,162,110,252,7
frame_s3_1025.jpg,333,580,55,72,7
frame_s3_1025.jpg,8,255,109,103,7
frame_s3_1025.jpg,388,165,106,243,7
frame_s3_1026.jpg,9,257,107,103,7
frame_s3_1026.jpg,388,169,103,243,7
frame_s3_1026.jpg,338,579,49,68,7
frame_s3_1027.jpg,336,581,58,73,7
frame_s3_1027.jpg,10,260,106,103,7
frame_s3_1027.jpg,388,167,108,245,7
frame_s3_1028.jpg,338,582,62,73,7
frame_s3_1028.jpg,383,172,107,253,7
frame_s3_1028.jpg,11,261,106,106,7
frame_s3_1028.jpg,12,741,78,79,7
frame_s3_1029.jpg,391,177,105,248,7
frame_s3_1029.jpg,14,262,108,105,7
frame_s3_1029.jpg,13,739,84,82,7
frame_s3_1029.jpg,347,586,50,63,7
frame_s3_103.jpg,119,447,181,170,5
frame_s3_1030.jpg,14,263,109,109,7
frame_s3_1030.jpg,398,178,108,244,7
frame_s3_1030.jpg,13,740,84,92,7
frame_s3_1030.jpg,348,587,50,65,7
frame_s3_1031.jpg,350,589,52,69,7
frame_s3_1031.jpg,16,265,108,110,7
frame_s3_1031.jpg,401,177,110,242,7
frame_s3_1032.jpg,350,590,51,70,7
frame_s3_1032.jpg,18,266,107,110,7
frame_s3_1032.jpg,402,180,109,245,7
frame_s3_1032.jpg,19,743,86,94,7
frame_s3_1033.jpg,352,593,52,69,7
frame_s3_1033.jpg,20,268,107,111,7
frame_s3_1033.jpg,404,181,109,243,7
frame_s3_1033.jpg,17,741,86,100,7
frame_s3_1034.jpg,352,594,54,70,7
frame_s3_1034.jpg,22,268,108,112,7
frame_s3_1034.jpg,19,741,86,96,7
frame_s3_1034.jpg,408,184,104,242,7
frame_s3_1035.jpg,355,595,54,70,7
frame_s3_1035.jpg,26,271,106,112,7
frame_s3_1035.jpg,411,188,100,241,7
frame_s3_1035.jpg,20,744,82,99,7
frame_s3_1036.jpg,355,597,53,71,7
frame_s3_1036.jpg,28,271,108,112,7
frame_s3_1036.jpg,410,191,102,243,7
frame_s3_1036.jpg,21,745,82,98,7
frame_s3_1037.jpg,357,599,56,71,7
frame_s3_1037.jpg,31,273,107,112,7
frame_s3_1037.jpg,411,195,99,242,7
frame_s3_1037.jpg,23,745,85,96,7
frame_s3_1038.jpg,359,599,59,72,7
frame_s3_1038.jpg,34,277,105,110,7
frame_s3_1038.jpg,410,196,103,247,7
frame_s3_1038.jpg,24,747,83,98,7
frame_s3_1039.jpg,35,279,105,111,7
frame_s3_1039.jpg,417,197,101,243,7
frame_s3_1039.jpg,24,749,82,93,7
frame_s3_1039.jpg,365,601,51,65,7
frame_s3_104.jpg,110,442,210,192,5
frame_s3_1040.jpg,362,601,59,73,7
frame_s3_1040.jpg,36,280,105,111,7
frame_s3_1040.jpg,419,198,102,242,7
frame_s3_1040.jpg,23,750,82,95,7
frame_s3_1041.jpg,421,200,105,239,7
frame_s3_1041.jpg,39,280,106,109,7
frame_s3_1041.jpg,27,754,76,84,7
frame_s3_1041.jpg,366,602,52,66,7
frame_s3_1042.jpg,424,202,103,234,7
frame_s3_1042.jpg,40,280,107,108,7
frame_s3_1042.jpg,27,751,80,100,7
frame_s3_1042.jpg,368,605,51,67,7
frame_s3_1043.jpg,40,281,106,108,7
frame_s3_1043.jpg,426,204,104,231,7
frame_s3_1043.jpg,26,753,80,97,7
frame_s3_1043.jpg,368,604,50,64,7
frame_s3_1044.jpg,41,282,106,108,7
frame_s3_1044.jpg,423,206,103,241,7
frame_s3_1044.jpg,25,756,78,89,7
frame_s3_1044.jpg,369,607,49,64,7
frame_s3_1045.jpg,41,283,107,108,7
frame_s3_1045.jpg,422,207,102,235,7
frame_s3_1045.jpg,27,759,77,79,7
frame_s3_1045.jpg,368,608,47,65,7
frame_s3_1046.jpg,41,284,107,108,7
frame_s3_1046.jpg,422,207,102,234,7
frame_s3_1046.jpg,26,758,81,93,7
frame_s3_1046.jpg,369,604,55,64,7
frame_s3_1047.jpg,41,284,107,108,7
frame_s3_1047.jpg,423,208,102,236,7
frame_s3_1047.jpg,28,759,80,83,7
frame_s3_1047.jpg,369,610,50,63,7
frame_s3_1048.jpg,41,285,106,108,7
frame_s3_1048.jpg,422,210,101,235,7
frame_s3_1048.jpg,27,758,83,90,7
frame_s3_1048.jpg,366,605,56,64,7
frame_s3_1049.jpg,42,285,106,107,7
frame_s3_1049.jpg,421,213,98,231,7
frame_s3_1049.jpg,26,758,83,95,7
frame_s3_1049.jpg,366,608,49,63,7
frame_s3_105.jpg,68,496,236,203,5
frame_s3_1050.jpg,41,288,104,108,7
frame_s3_1050.jpg,416,217,95,237,7
frame_s3_1050.jpg,26,760,84,92,7
frame_s3_1050.jpg,364,611,49,65,7
frame_s3_1051.jpg,359,616,54,70,7
frame_s3_1051.jpg,41,291,104,108,7
frame_s3_1051.jpg,413,219,97,239,7
frame_s3_1051.jpg,24,760,89,90,7
frame_s3_1052.jpg,40,298,103,109,7
frame_s3_1052.jpg,412,221,102,242,7
frame_s3_1052.jpg,21,766,88,93,7
frame_s3_1052.jpg,364,617,52,63,7
frame_s3_1053.jpg,358,623,61,69,7
frame_s3_1053.jpg,409,232,98,241,7
frame_s3_1053.jpg,40,304,104,107,7
frame_s3_1053.jpg,23,773,89,84,7
frame_s3_1054.jpg,357,634,57,67,7
frame_s3_1054.jpg,408,238,97,241,7
frame_s3_1054.jpg,39,310,104,107,7
frame_s3_1054.jpg,19,781,89,81,7
frame_s3_1055.jpg,353,640,53,69,7
frame_s3_1055.jpg,37,321,102,110,7
frame_s3_1055.jpg,407,247,98,236,7
frame_s3_1055.jpg,16,785,93,94,7
frame_s3_1056.jpg,352,642,64,68,7
frame_s3_1056.jpg,36,327,102,107,7
frame_s3_1056.jpg,409,256,95,229,7
frame_s3_1056.jpg,16,795,93,91,7
frame_s3_1057.jpg,350,654,50,68,7
frame_s3_1057.jpg,33,332,104,109,7
frame_s3_1057.jpg,402,265,92,230,7
frame_s3_1057.jpg,13,800,91,93,7
frame_s3_1058.jpg,31,342,102,105,7
frame_s3_1058.jpg,402,271,97,225,7
frame_s3_1058.jpg,349,661,47,65,7
frame_s3_1059.jpg,339,664,65,69,7
frame_s3_1059.jpg,394,284,92,231,7
frame_s3_1059.jpg,27,349,102,106,7
frame_s3_106.jpg,53,469,258,225,5
frame_s3_1060.jpg,334,678,56,68,7
frame_s3_1060.jpg,385,296,90,229,7
frame_s3_1060.jpg,24,361,100,105,7
frame_s3_1061.jpg,330,683,62,69,7
frame_s3_1061.jpg,381,303,92,225,7
frame_s3_1061.jpg,20,369,101,105,7
frame_s3_1062.jpg,381,313,92,223,7
frame_s3_1062.jpg,17,380,99,101,7
frame_s3_1062.jpg,329,695,45,64,7
frame_s3_1063.jpg,367,321,91,229,7
frame_s3_1063.jpg,13,384,103,99,7
frame_s3_1063.jpg,322,699,52,67,7
frame_s3_1064.jpg,6,392,99,100,7
frame_s3_1064.jpg,359,328,88,225,7
frame_s3_1064.jpg,311,706,62,68,7
frame_s3_1065.jpg,347,338,89,219,7
frame_s3_1065.jpg,5,401,99,90,7
frame_s3_1065.jpg,305,714,49,67,3
frame_s3_1066.jpg,337,344,90,205,7
frame_s3_1066.jpg,7,410,100,73,7
frame_s3_1066.jpg,292,718,52,68,7
frame_s3_1067.jpg,317,346,92,219,7
frame_s3_1067.jpg,282,724,52,67,7
frame_s3_1068.jpg,304,356,90,220,7
frame_s3_1068.jpg,270,730,55,64,7
frame_s3_1069.jpg,294,362,90,210,7
frame_s3_1069.jpg,250,740,60,72,7
frame_s3_107.jpg,42,439,277,237,5
frame_s3_1070.jpg,284,365,90,212,7
frame_s3_1070.jpg,246,740,50,65,7
frame_s3_1071.jpg,268,373,89,219,7
frame_s3_1071.jpg,229,747,67,71,7
frame_s3_1072.jpg,254,378,89,223,7
frame_s3_1072.jpg,223,747,51,63,7
frame_s3_1073.jpg,244,384,88,215,7
frame_s3_1073.jpg,214,754,52,64,7
frame_s3_1074.jpg,235,389,88,217,7
frame_s3_1074.jpg,193,763,62,71,7
frame_s3_1075.jpg,227,396,85,218,7
frame_s3_1075.jpg,195,766,52,62,7
frame_s3_1076.jpg,212,399,94,222,7
frame_s3_1076.jpg,188,770,48,64,7
frame_s3_1077.jpg,209,407,88,217,7
frame_s3_1077.jpg,169,780,58,68,7
frame_s3_1078.jpg,206,413,85,212,7
frame_s3_1078.jpg,169,783,50,65,7
frame_s3_1079.jpg,193,418,90,216,7
frame_s3_1079.jpg,158,787,47,67,7
frame_s3_108.jpg,31,413,300,253,5
frame_s3_1080.jpg,184,423,90,218,7
frame_s3_1080.jpg,149,789,54,69,7
frame_s3_1081.jpg,176,428,89,211,7
frame_s3_1081.jpg,144,797,49,69,7
frame_s3_1082.jpg,167,434,87,214,7
frame_s3_1082.jpg,129,803,58,67,7
frame_s3_1083.jpg,160,437,88,211,7
frame_s3_1083.jpg,128,803,49,65,7
frame_s3_1084.jpg,149,443,87,210,7
frame_s3_1084.jpg,111,808,62,66,7
frame_s3_1085.jpg,143,445,87,207,7
frame_s3_1085.jpg,107,810,49,69,7
frame_s3_1086.jpg,136,448,87,212,7
frame_s3_1086.jpg,93,817,60,66,7
frame_s3_1087.jpg,125,455,84,212,7
frame_s3_1087.jpg,84,822,52,69,7
frame_s3_1088.jpg,118,457,85,210,7
frame_s3_1088.jpg,81,819,50,70,7
frame_s3_1089.jpg,112,465,84,203,7
frame_s3_1089.jpg,70,825,58,65,7
frame_s3_109.jpg,44,424,334,276,5
frame_s3_1090.jpg,104,465,84,208,7
frame_s3_1090.jpg,67,824,53,65,7
frame_s3_1091.jpg,54,833,57,66,7
frame_s3_1091.jpg,95,466,88,207,7
frame_s3_1092.jpg,88,473,82,211,7
frame_s3_1092.jpg,47,839,48,66,7
frame_s3_1093.jpg,79,475,85,208,7
frame_s3_1093.jpg,34,841,59,69,7
frame_s3_1094.jpg,65,483,84,209,7
frame_s3_1094.jpg,25,845,56,68,7
frame_s3_1095.jpg,56,484,86,207,7
frame_s3_1095.jpg,21,838,52,68,7
frame_s3_1096.jpg,47,488,85,206,7
frame_s3_1096.jpg,10,847,59,62,7
frame_s3_1097.jpg,34,485,87,210,7
frame_s3_1097.jpg,2,846,43,64,7
frame_s3_1098.jpg,28,488,84,199,7
frame_s3_1098.jpg,331,257,485,386,3
frame_s3_1099.jpg,19,485,88,197,7
frame_s3_1099.jpg,309,249,500,412,3
frame_s3_11.jpg,65,358,364,579,6
frame_s3_11.jpg,152,724,189,420,4
frame_s3_110.jpg,2,385,360,278,5
frame_s3_1100.jpg,13,487,83,189,7
frame_s3_1100.jpg,292,263,538,425,3
frame_s3_1101.jpg,10,487,85,182,7
frame_s3_1101.jpg,291,260,539,428,3
frame_s3_1102.jpg,8,493,75,174,7
frame_s3_1102.jpg,279,265,522,440,3
frame_s3_1103.jpg,259,265,490,455,3
frame_s3_1103.jpg,1,484,93,188,7
frame_s3_1104.jpg,0,498,70,162,7
frame_s3_1104.jpg,250,271,519,466,3
frame_s3_1105.jpg,0,501,70,155,7
frame_s3_1105.jpg,245,285,505,471,3
frame_s3_1106.jpg,230,287,503,486,3
frame_s3_1107.jpg,216,285,514,495,3
frame_s3_1108.jpg,220,295,506,498,3
frame_s3_1109.jpg,204,293,510,508,3
frame_s3_111.jpg,131,532,83,73,2
frame_s3_111.jpg,132,699,72,71,2
frame_s3_1110.jpg,201,298,497,516,3
frame_s3_1111.jpg,194,301,495,519,3
frame_s3_1112.jpg,182,304,497,528,3
frame_s3_1113.jpg,176,305,491,532,3
frame_s3_1114.jpg,173,311,485,543,3
frame_s3_1115.jpg,163,313,487,550,3
frame_s3_1116.jpg,158,306,503,556,3
frame_s3_1117.jpg,210,337,441,476,3
frame_s3_1118.jpg,143,319,482,576,3
frame_s3_1119.jpg,142,316,484,576,3
frame_s3_112.jpg,104,535,89,87,2
frame_s3_112.jpg,109,723,86,78,2
frame_s3_1120.jpg,144,327,460,571,3
frame_s3_1121.jpg,200,340,448,470,3
frame_s3_1122.jpg,139,328,472,576,3
frame_s3_1123.jpg,137,328,480,579,3
frame_s3_1124.jpg,133,329,477,582,3
frame_s3_1125.jpg,134,328,479,548,3
frame_s3_1126.jpg,139,330,477,575,3
frame_s3_1127.jpg,140,337,466,575,3
frame_s3_1128.jpg,137,335,464,575,3
frame_s3_1129.jpg,140,336,474,579,3
frame_s3_113.jpg,64,533,110,108,2
frame_s3_113.jpg,69,780,94,101,2
frame_s3_1130.jpg,138,342,461,582,3
frame_s3_1131.jpg,132,335,468,569,3
frame_s3_1132.jpg,126,338,460,587,3
frame_s3_1133.jpg,112,335,462,598,3
frame_s3_1134.jpg,122,344,455,580,3
frame_s3_1135.jpg,123,342,454,592,3
frame_s3_1136.jpg,115,352,451,570,3
frame_s3_1137.jpg,105,346,450,613,3
frame_s3_1138.jpg,105,352,444,558,3
frame_s3_1139.jpg,55,396,375,610,3
frame_s3_114.jpg,92,481,126,121,2
frame_s3_1140.jpg,35,439,333,591,3
frame_s3_1141.jpg,15,435,299,576,3
frame_s3_1142.jpg,66,423,292,507,3
frame_s3_1143.jpg,62,505,265,503,3
frame_s3_1144.jpg,76,525,246,448,3
frame_s3_1145.jpg,77,504,235,428,3
frame_s3_1146.jpg,85,496,229,420,3
frame_s3_1147.jpg,93,526,214,417,3
frame_s3_1148.jpg,146,519,201,381,3
frame_s3_1148.jpg,11,551,57,128,7
frame_s3_1149.jpg,140,718,245,418,3
frame_s3_115.jpg,114,474,149,137,2
frame_s3_1150.jpg,115,730,102,90,5
frame_s3_1151.jpg,147,692,104,92,5
frame_s3_1152.jpg,199,657,104,92,5
frame_s3_1153.jpg,214,662,104,90,5
frame_s3_1154.jpg,249,651,106,94,5
frame_s3_116.jpg,75,530,164,160,2
frame_s3_117.jpg,82,473,180,175,2
frame_s3_118.jpg,55,453,197,187,2
frame_s3_119.jpg,57,484,210,203,2
frame_s3_12.jpg,68,392,375,625,6
frame_s3_12.jpg,183,762,207,445,4
frame_s3_120.jpg,63,510,233,217,2
frame_s3_121.jpg,53,470,248,237,2
frame_s3_122.jpg,80,429,251,245,2
frame_s3_123.jpg,86,396,261,246,2
frame_s3_124.jpg,78,440,257,243,2
frame_s3_125.jpg,341,440,36,35,7
frame_s3_125.jpg,339,578,38,38,5
frame_s3_126.jpg,355,474,41,40,7
frame_s3_126.jpg,358,628,38,34,5
frame_s3_127.jpg,323,442,37,40,7
frame_s3_128.jpg,321,459,38,42,7
frame_s3_128.jpg,334,641,45,38,5
frame_s3_129.jpg,323,608,49,44,5
frame_s3_129.jpg,309,404,45,46,7
frame_s3_13.jpg,97,446,391,615,6
frame_s3_13.jpg,205,827,217,460,4
frame_s3_13.jpg,110,1,165,259,4
frame_s3_130.jpg,300,601,52,47,5
frame_s3_130.jpg,300,846,50,40,5
frame_s3_130.jpg,276,376,49,54,7
frame_s3_131.jpg,301,927,58,49,5
frame_s3_131.jpg,306,662,55,50,5
frame_s3_131.jpg,283,408,57,59,7
frame_s3_132.jpg,323,639,59,51,5
frame_s3_132.jpg,293,368,58,64,7
frame_s3_133.jpg,306,625,64,55,5
frame_s3_133.jpg,277,343,62,67,7
frame_s3_134.jpg,274,336,70,73,7
frame_s3_134.jpg,307,647,66,61,5
frame_s3_135.jpg,291,596,70,60,5
frame_s3_135.jpg,252,262,72,77,7
frame_s3_136.jpg,292,602,72,61,5
frame_s3_136.jpg,250,250,77,81,7
frame_s3_137.jpg,299,693,75,62,5
frame_s3_137.jpg,248,307,79,87,7
frame_s3_138.jpg,272,703,78,64,5
frame_s3_138.jpg,215,292,84,92,7
frame_s3_139.jpg,292,680,82,66,5
frame_s3_139.jpg,229,249,87,98,7
frame_s3_14.jpg,73,486,411,633,6
frame_s3_14.jpg,185,881,232,478,4
frame_s3_14.jpg,89,1,205,269,4
frame_s3_140.jpg,300,665,83,72,5
frame_s3_140.jpg,232,208,93,100,7
frame_s3_141.jpg,309,683,90,72,5
frame_s3_141.jpg,238,206,93,106,7
frame_s3_142.jpg,320,744,92,77,5
frame_s3_142.jpg,243,232,97,109,7
frame_s3_143.jpg,294,747,96,79,5
frame_s3_143.jpg,204,197,103,118,7
frame_s3_144.jpg,285,732,99,88,5
frame_s3_144.jpg,189,145,108,122,7
frame_s3_145.jpg,259,745,106,94,5
frame_s3_145.jpg,159,129,113,129,7
frame_s3_146.jpg,236,785,111,98,5
frame_s3_146.jpg,134,139,112,132,7
frame_s3_147.jpg,238,826,119,104,5
frame_s3_147.jpg,136,143,112,134,7
frame_s3_148.jpg,235,866,123,103,5
frame_s3_148.jpg,127,161,110,140,7
frame_s3_149.jpg,115,174,114,143,7
frame_s3_149.jpg,218,902,125,109,5
frame_s3_15.jpg,164,258,105,132,3
frame_s3_15.jpg,121,513,212,272,4
frame_s3_15.jpg,128,409,123,246,4
frame_s3_150.jpg,217,900,127,110,5
frame_s3_150.jpg,116,158,119,148,7
frame_s3_151.jpg,234,872,129,106,5
frame_s3_151.jpg,124,113,121,154,7
frame_s3_152.jpg,222,864,130,112,5
frame_s3_152.jpg,108,79,133,156,7
frame_s3_153.jpg,184,887,146,119,5
frame_s3_153.jpg,67,43,125,159,7
frame_s3_154.jpg,152,1066,173,139,5
frame_s3_154.jpg,37,95,118,175,7
frame_s3_155.jpg,531,473,74,111,7
frame_s3_156.jpg,4,522,73,124,7
frame_s3_157.jpg,257,531,68,62,2
frame_s3_158.jpg,275,583,82,82,2
frame_s3_159.jpg,256,585,101,101,2
frame_s3_16.jpg,170,339,116,133,3
frame_s3_16.jpg,126,558,92,268,4
frame_s3_16.jpg,129,619,219,308,4
frame_s3_160.jpg,183,579,139,130,2
frame_s3_161.jpg,149,462,162,148,2
frame_s3_162.jpg,129,466,168,160,2
frame_s3_163.jpg,77,455,184,171,2
frame_s3_164.jpg,30,370,204,189,2
frame_s3_165.jpg,41,328,216,196,2
frame_s3_166.jpg,42,302,218,201,2
frame_s3_167.jpg,13,287,223,210,2
frame_s3_168.jpg,302,605,98,86,5
frame_s3_169.jpg,292,612,111,94,5
frame_s3_169.jpg,548,880,185,124,1
frame_s3_17.jpg,173,395,115,150,3
frame_s3_17.jpg,116,24,125,159,3
frame_s3_17.jpg,139,686,251,343,4
frame_s3_17.jpg,139,564,122,305,4
frame_s3_170.jpg,267,555,126,111,5
frame_s3_170.jpg,567,858,237,138,1
frame_s3_171.jpg,334,602,149,136,5
frame_s3_172.jpg,169,521,175,164,5
frame_s3_173.jpg,26,408,238,209,5
frame_s3_174.jpg,19,371,327,288,5
frame_s3_175.jpg,302,754,72,109,5
frame_s3_176.jpg,301,713,87,116,5
frame_s3_177.jpg,300,667,102,130,5
frame_s3_178.jpg,284,661,113,137,5
frame_s3_179.jpg,251,668,125,141,5
frame_s3_18.jpg,185,316,140,169,3
frame_s3_18.jpg,144,660,287,380,4
frame_s3_18.jpg,166,523,143,312,4
frame_s3_180.jpg,274,645,133,157,5
frame_s3_181.jpg,286,582,149,165,5
frame_s3_182.jpg,255,576,168,178,5
frame_s3_183.jpg,217,587,186,188,5
frame_s3_184.jpg,207,588,187,187,5
frame_s3_185.jpg,77,602,198,193,5
frame_s3_186.jpg,385,377,53,61,7
frame_s3_186.jpg,530,548,28,37,7
frame_s3_186.jpg,565,367,43,136,7
frame_s3_187.jpg,493,527,171,214,3
frame_s3_187.jpg,187,522,63,63,7
frame_s3_187.jpg,151,799,54,58,7
frame_s3_187.jpg,383,499,60,121,7
frame_s3_187.jpg,358,712,33,40,7
frame_s3_188.jpg,426,505,181,265,3
frame_s3_188.jpg,329,473,58,133,7
frame_s3_188.jpg,106,501,65,65,7
frame_s3_188.jpg,291,703,34,43,7
frame_s3_188.jpg,74,790,54,58,7
frame_s3_189.jpg,433,441,189,262,3
frame_s3_189.jpg,330,411,58,138,7
frame_s3_189.jpg,85,437,70,72,7
frame_s3_189.jpg,48,747,58,67,7
frame_s3_189.jpg,285,652,38,43,7
frame_s3_19.jpg,175,258,161,196,3
frame_s3_19.jpg,146,716,304,430,4
frame_s3_19.jpg,177,506,105,292,4
frame_s3_19.jpg,140,564,168,388,4
frame_s3_190.jpg,371,445,204,318,3
frame_s3_190.jpg,13,431,75,76,7
frame_s3_190.jpg,269,412,58,139,7
frame_s3_190.jpg,222,660,41,49,7
frame_s3_191.jpg,246,385,63,131,7
frame_s3_191.jpg,197,642,33,43,7
frame_s3_191.jpg,350,412,237,368,3
frame_s3_192.jpg,243,385,61,139,7
frame_s3_192.jpg,1,410,70,57,7
frame_s3_192.jpg,346,411,234,369,3
frame_s3_192.jpg,197,637,36,45,7
frame_s3_193.jpg,349,412,207,337,3
frame_s3_193.jpg,242,378,67,149,7
frame_s3_193.jpg,1,408,71,60,7
frame_s3_193.jpg,198,635,40,48,7
frame_s3_194.jpg,246,378,64,144,7
frame_s3_194.jpg,1,407,71,63,7
frame_s3_194.jpg,203,636,35,45,7
frame_s3_194.jpg,363,399,238,356,3
frame_s3_195.jpg,360,410,202,330,3
frame_s3_195.jpg,4,402,75,67,7
frame_s3_195.jpg,255,377,64,143,7
frame_s3_195.jpg,210,635,37,45,7
frame_s3_196.jpg,439,411,194,272,3
frame_s3_196.jpg,332,375,67,145,7
frame_s3_196.jpg,72,408,73,76,7
frame_s3_196.jpg,43,727,70,68,7
frame_s3_196.jpg,286,633,41,46,7
frame_s3_197.jpg,332,388,65,146,7
frame_s3_197.jpg,442,422,194,265,3
frame_s3_197.jpg,77,420,72,75,7
frame_s3_197.jpg,46,743,64,68,7
frame_s3_197.jpg,289,645,38,44,7
frame_s3_198.jpg,439,422,197,265,3
frame_s3_198.jpg,331,388,65,146,7
frame_s3_198.jpg,76,421,71,76,7
frame_s3_198.jpg,288,642,42,46,7
frame_s3_198.jpg,46,742,63,72,7
frame_s3_199.jpg,442,422,198,267,3
frame_s3_199.jpg,329,387,67,149,7
frame_s3_199.jpg,76,420,72,75,7
frame_s3_199.jpg,47,743,63,66,7
frame_s3_199.jpg,290,645,40,43,7
frame_s3_2.jpg,11,402,542,618,3
frame_s3_20.jpg,171,250,172,203,3
frame_s3_20.jpg,135,747,335,476,4
frame_s3_20.jpg,133,573,177,423,4
frame_s3_200.jpg,443,422,199,267,3
frame_s3_200.jpg,331,388,65,145,7
frame_s3_200.jpg,77,420,72,73,7
frame_s3_200.jpg,46,746,62,66,7
frame_s3_200.jpg,288,645,41,45,7
frame_s3_201.jpg,443,423,199,264,3
frame_s3_201.jpg,328,389,64,148,7
frame_s3_201.jpg,76,421,71,74,7
frame_s3_201.jpg,286,645,36,46,7
frame_s3_201.jpg,43,747,57,68,7
frame_s3_202.jpg,443,423,199,264,3
frame_s3_202.jpg,329,388,65,145,7
frame_s3_202.jpg,76,421,72,74,7
frame_s3_202.jpg,42,746,60,66,7
frame_s3_202.jpg,288,648,33,43,7
frame_s3_203.jpg,443,423,200,257,3
frame_s3_203.jpg,327,388,66,149,7
frame_s3_203.jpg,75,422,70,74,7
frame_s3_203.jpg,42,742,63,73,7
frame_s3_203.jpg,285,645,39,47,7
frame_s3_204.jpg,441,422,202,258,3
frame_s3_204.jpg,329,388,67,144,7
frame_s3_204.jpg,74,422,71,75,7
frame_s3_204.jpg,283,647,38,51,7
frame_s3_204.jpg,42,741,64,72,7
frame_s3_205.jpg,441,423,200,267,3
frame_s3_205.jpg,328,387,68,147,7
frame_s3_205.jpg,74,422,71,74,7
frame_s3_205.jpg,286,647,37,45,7
frame_s3_205.jpg,44,747,60,68,7
frame_s3_206.jpg,439,422,202,260,3
frame_s3_206.jpg,328,388,68,148,7
frame_s3_206.jpg,74,423,69,74,7
frame_s3_206.jpg,285,646,37,47,7
frame_s3_206.jpg,41,747,59,68,7
frame_s3_207.jpg,441,423,201,264,3
frame_s3_207.jpg,328,388,69,144,7
frame_s3_207.jpg,73,423,69,75,7
frame_s3_207.jpg,35,736,69,74,7
frame_s3_207.jpg,287,646,38,44,7
frame_s3_208.jpg,439,424,202,261,3
frame_s3_208.jpg,73,423,70,75,7
frame_s3_208.jpg,329,389,67,137,7
frame_s3_208.jpg,41,748,59,64,7
frame_s3_208.jpg,282,646,42,51,7
frame_s3_209.jpg,439,424,200,260,3
frame_s3_209.jpg,73,424,69,75,7
frame_s3_209.jpg,329,388,68,140,7
frame_s3_209.jpg,41,749,58,63,7
frame_s3_209.jpg,285,649,38,44,7
frame_s3_21.jpg,164,232,183,211,3
frame_s3_21.jpg,138,763,359,495,4
frame_s3_21.jpg,125,568,237,444,4
frame_s3_210.jpg,441,424,202,257,3
frame_s3_210.jpg,73,424,70,74,7
frame_s3_210.jpg,330,390,67,139,7
frame_s3_210.jpg,283,648,39,46,7
frame_s3_210.jpg,45,748,56,62,7
frame_s3_211.jpg,439,425,200,257,3
frame_s3_211.jpg,73,425,70,75,7
frame_s3_211.jpg,331,391,67,138,7
frame_s3_211.jpg,285,648,35,45,7
frame_s3_212.jpg,441,425,199,261,3
frame_s3_212.jpg,73,425,70,75,7
frame_s3_212.jpg,331,392,66,141,7
frame_s3_212.jpg,42,752,55,63,7
frame_s3_212.jpg,282,646,41,51,7
frame_s3_213.jpg,442,426,198,260,3
frame_s3_213.jpg,74,425,71,75,7
frame_s3_213.jpg,334,394,65,134,7
frame_s3_213.jpg,42,752,55,64,7
frame_s3_213.jpg,284,649,41,48,7
frame_s3_214.jpg,440,426,199,259,3
frame_s3_214.jpg,332,396,64,138,7
frame_s3_214.jpg,75,425,71,75,7
frame_s3_214.jpg,285,650,39,46,7
